date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2014-04-24,10-Q,0000021344-14-000016,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-04-25,8-K,0001104659-14-030524,2,1,4,1,1,0.4329,0.2165,0.8658,0.2165,462
2014-07-22,8-K,0000021344-14-000027,0,1,2,2,4,0.0,0.3788,0.7576,-0.3788,264
2014-07-30,10-Q,0000021344-14-000029,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-08-20,8-K,0001341004-14-000716,2,1,2,2,1,0.9524,0.4762,0.9524,0.4762,210
2014-09-19,8-K,0001104659-14-067124,1,2,2,2,4,0.2747,0.5495,0.5495,-0.2747,364
2014-09-22,8-K,0001104659-14-067506,0,2,2,2,1,0.0,0.678,0.678,-0.678,295
2014-10-01,8-K,0001104659-14-069388,0,1,2,1,1,0.0,0.5263,1.0526,-0.5263,190
2014-10-21,8-K,0000021344-14-000034,1,1,2,2,7,0.2907,0.2907,0.5814,0.0,344
2014-10-29,10-Q,0000021344-14-000036,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-12-11,8-K,0001104659-14-086151,1,1,4,2,1,0.3185,0.3185,1.2739,0.0,314
2015-02-10,8-K,0000021344-15-000002,0,1,2,2,4,0.0,0.3759,0.7519,-0.3759,266
2015-02-18,8-K,0001552781-15-000256,0,1,5,3,1,0.0,0.4367,2.1834,-0.4367,229
2015-02-20,8-K,0001552781-15-000264,0,1,1,2,1,0.0,0.4545,0.4545,-0.4545,220
2015-02-25,10-K,0000021344-15-000005,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2015-03-03,8-K,0001104659-15-016299,0,2,2,2,1,0.0,0.5333,0.5333,-0.5333,375
2015-03-10,8-K,0001104659-15-018590,0,2,2,2,1,0.0,0.6231,0.6231,-0.6231,321
2015-04-22,8-K,0000021344-15-000008,0,1,2,2,4,0.0,0.3846,0.7692,-0.3846,260
2015-04-29,8-K,0001552781-15-000528,0,4,1,2,1,0.0,1.3029,0.3257,-1.3029,307
2015-04-30,10-Q,0000021344-15-000011,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2015-07-22,8-K,0000021344-15-000029,0,1,2,2,4,0.0,0.3788,0.7576,-0.3788,264
2015-07-29,10-Q,0000021344-15-000031,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2015-08-06,8-K,0000903423-15-000480,0,2,2,2,1,0.0,1.2048,1.2048,-1.2048,166
2015-08-13,8-K,0001104659-15-059307,5,1,6,2,1,0.7452,0.149,0.8942,0.5961,671
2015-09-03,8-K,0000021344-15-000034,1,6,1,2,1,0.33,1.9802,0.33,-1.6502,303
2015-09-18,8-K,0000021344-15-000036,26,29,23,12,5,2.1941,2.4473,1.9409,-0.2532,1185
2015-10-21,8-K,0000021344-15-000038,0,1,2,2,4,0.0,0.3831,0.7663,-0.3831,261
2015-10-27,8-K,0001104659-15-073126,0,3,2,2,1,0.0,0.7177,0.4785,-0.7177,418
2015-10-28,10-Q,0000021344-15-000041,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-02-09,8-K,0000021344-16-000046,0,1,2,2,4,0.0,0.3802,0.7605,-0.3802,263
2016-02-17,8-K,0001552781-16-001315,2,3,11,3,3,0.4167,0.625,2.2917,-0.2083,480
2016-02-25,10-K,0000021344-16-000050,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2016-03-30,8-K,0000021344-16-000053,0,1,2,2,4,0.0,0.3571,0.7143,-0.3571,280
2016-04-20,8-K,0000021344-16-000056,0,1,2,2,4,0.0,0.3788,0.7576,-0.3788,264
2016-04-27,8-K,0001552781-16-001593,0,5,3,2,1,0.0,1.2821,0.7692,-1.2821,390
2016-04-28,10-Q,0000021344-16-000059,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-05-31,8-K,0001104659-16-124532,1,3,4,2,1,0.2404,0.7212,0.9615,-0.4808,416
2016-07-27,8-K,0000021344-16-000063,0,1,2,2,4,0.0,0.3731,0.7463,-0.3731,268
2016-07-28,10-Q,0000021344-16-000065,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-09-01,8-K,0001104659-16-142664,0,3,2,2,1,0.0,0.7246,0.4831,-0.7246,414
2016-09-02,8-K,0001104659-16-142972,0,3,2,2,1,0.0,0.7792,0.5195,-0.7792,385
2016-09-19,8-K,0000021344-16-000067,0,1,2,2,4,0.0,0.3289,0.6579,-0.3289,304
2016-09-26,8-K,0001552781-16-001958,1,1,2,2,4,0.2849,0.2849,0.5698,0.0,351
2016-10-26,8-K,0000021344-16-000072,0,1,2,2,4,0.0,0.3731,0.7463,-0.3731,268
2016-10-27,10-Q,0000021344-16-000076,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2016-10-27,8-K,0000021344-16-000077,5,3,2,2,3,1.1338,0.6803,0.4535,0.4535,441
2016-12-08,8-K,0001552781-16-002135,0,1,2,2,1,0.0,0.4608,0.9217,-0.4608,217
2016-12-09,8-K,0001123292-16-003050,3,1,3,2,1,0.7958,0.2653,0.7958,0.5305,377
2017-02-09,8-K,0000021344-17-000003,0,1,2,2,4,0.0,0.3704,0.7407,-0.3704,270
2017-02-15,8-K,0001552781-17-000075,0,3,8,4,4,0.0,0.7026,1.8735,-0.7026,427
2017-02-24,10-K,0000021344-17-000009,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2017-03-03,8-K,0001104659-17-014087,0,2,2,2,1,0.0,0.6135,0.6135,-0.6135,326
2017-03-09,8-K,0001104659-17-015540,0,2,2,2,1,0.0,0.6557,0.6557,-0.6557,305
2017-03-24,8-K,0001552781-17-000158,11,2,14,3,1,1.3126,0.2387,1.6706,1.074,838
2017-04-25,8-K,0000021344-17-000014,3,1,7,2,4,0.8798,0.2933,2.0528,0.5865,341
2017-04-27,10-Q,0000021344-17-000019,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-04-28,8-K,0001552781-17-000271,11,1,17,2,1,1.5257,0.1387,2.3578,1.387,721
2017-05-25,8-K,0001104659-17-035229,2,3,12,2,1,0.4107,0.616,2.4641,-0.2053,487
2017-06-23,8-K,0001104659-17-041338,3,1,8,2,1,0.6452,0.2151,1.7204,0.4301,465
2017-07-06,8-K,0001104659-17-043873,4,1,8,2,1,0.8529,0.2132,1.7058,0.6397,469
2017-07-26,8-K,0000021344-17-000023,3,1,7,2,4,0.8798,0.2933,2.0528,0.5865,341
2017-07-27,10-Q,0000021344-17-000026,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-10-25,8-K,0000021344-17-000029,3,1,7,2,4,0.9404,0.3135,2.1944,0.627,319
2017-10-26,10-Q,0000021344-17-000032,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2017-12-08,8-K,0001552781-17-000649,7,1,10,2,1,1.275,0.1821,1.8215,1.0929,549
2018-02-16,8-K,0000021344-18-000004,3,1,7,2,4,0.9404,0.3135,2.1944,0.627,319
2018-02-20,8-K,0001552781-18-000101,5,1,7,2,1,1.3477,0.2695,1.8868,1.0782,371
2018-02-23,10-K,0000021344-18-000008,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2018-04-04,8-K,0000021344-18-000012,3,4,3,2,5,0.9036,1.2048,0.9036,-0.3012,332
2018-04-24,8-K,0000021344-18-000018,3,1,7,2,4,0.9434,0.3145,2.2013,0.6289,318
2018-04-26,8-K,0001552781-18-000176,3,4,7,2,1,0.8876,1.1834,2.071,-0.2959,338
2018-05-01,10-Q,0000021344-18-000023,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-07-25,8-K,0000021344-18-000029,3,1,7,2,4,0.9434,0.3145,2.2013,0.6289,318
2018-07-26,10-Q,0000021344-18-000032,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-08-31,8-K,0001104659-18-054636,3,1,7,2,2,1.1765,0.3922,2.7451,0.7843,255
2018-10-18,8-K,0001552781-18-000440,8,1,10,1,2,1.3722,0.1715,1.7153,1.2007,583
2018-10-30,8-K,0000021344-18-000039,3,1,7,2,4,0.9434,0.3145,2.2013,0.6289,318
2018-10-30,10-Q,0000021344-18-000042,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2018-12-06,8-K,0001552781-18-000517,3,1,8,1,3,0.8108,0.2703,2.1622,0.5405,370
2019-01-08,8-K,0001104659-19-001190,3,1,7,2,2,1.2295,0.4098,2.8689,0.8197,244
2019-02-14,8-K,0000021344-19-000010,3,1,7,2,4,0.9346,0.3115,2.1807,0.6231,321
2019-02-21,8-K,0001552781-19-000063,3,1,6,1,1,1.2097,0.4032,2.4194,0.8065,248
2019-02-21,10-K,0000021344-19-000014,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2019-02-28,8-K,0001104659-19-011570,3,2,7,2,1,0.7229,0.4819,1.6867,0.241,415
2019-03-08,8-K,0001104659-19-013658,3,2,7,2,1,0.7712,0.5141,1.7995,0.2571,389
2019-04-01,8-K,0000021344-19-000019,2,1,2,2,5,0.5917,0.2959,0.5917,0.2959,338
2019-04-10,8-K,0001552781-19-000156,3,2,15,1,1,1.0909,0.7273,5.4545,0.3636,275
2019-04-23,8-K,0000021344-19-000022,3,1,7,2,4,0.9434,0.3145,2.2013,0.6289,318
2019-04-24,8-K,0001552781-19-000204,2,5,4,1,1,0.5952,1.4881,1.1905,-0.8929,336
2019-04-25,10-Q,0000021344-19-000028,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2019-06-28,8-K,0001628280-19-008450,5,1,7,2,5,0.9074,0.1815,1.2704,0.726,551
2019-07-23,8-K,0000021344-19-000031,4,1,7,2,4,0.9259,0.2315,1.6204,0.6944,432
2019-07-25,10-Q,0000021344-19-000034,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2019-09-09,8-K,0001410578-19-001096,2,5,14,2,1,0.2522,0.6305,1.7654,-0.3783,793
2019-09-20,8-K,0000021344-19-000039,7,3,7,2,2,0.4378,0.1876,0.4378,0.2502,1599
2019-10-18,8-K,0001628280-19-012399,4,1,6,2,4,0.9281,0.232,1.3921,0.6961,431
2019-10-24,10-Q,0000021344-19-000042,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-01-14,8-K,0001552781-20-000076,4,1,6,2,1,1.3605,0.3401,2.0408,1.0204,294
2020-01-30,8-K,0000021344-20-000002,4,1,6,2,4,0.9324,0.2331,1.3986,0.6993,429
2020-02-24,10-K,0000021344-20-000006,0,1,0,0,0,0.0,2.7778,0.0,-2.7778,36
2020-03-20,8-K,0001104659-20-036458,6,6,12,2,3,1.0989,1.0989,2.1978,0.0,546
2020-03-25,8-K,0001104659-20-038321,2,7,13,2,1,0.2134,0.7471,1.3874,-0.5336,937
2020-04-21,8-K,0000021344-20-000011,4,1,6,2,4,0.939,0.2347,1.4085,0.7042,426
2020-04-22,8-K,0001552781-20-000277,4,4,6,2,1,1.0899,1.0899,1.6349,0.0,367
2020-04-24,10-Q,0000021344-20-000014,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-05-04,8-K,0001104659-20-055758,4,7,13,2,1,0.4215,0.7376,1.3699,-0.3161,949
2020-07-21,8-K,0000021344-20-000037,4,1,6,2,4,0.9302,0.2326,1.3953,0.6977,430
2020-07-22,10-Q,0000021344-20-000041,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-08-24,8-K,0001552781-20-000461,7,1,9,2,1,1.4768,0.211,1.8987,1.2658,474
2020-08-28,8-K,0001552781-20-000463,27,29,22,10,6,2.0347,2.1854,1.6579,-0.1507,1327
2020-09-14,8-K,0001552781-20-000475,3,1,6,2,1,1.0601,0.3534,2.1201,0.7067,283
2020-09-18,8-K,0001552781-20-000488,6,4,8,2,2,0.7947,0.5298,1.0596,0.2649,755
2020-09-21,8-K,0001552781-20-000492,3,1,6,2,1,1.049,0.3497,2.0979,0.6993,286
2020-10-05,8-K,0001552781-20-000505,4,2,6,2,1,1.227,0.6135,1.8405,0.6135,326
2020-10-20,8-K,0001552781-20-000530,4,2,6,2,1,1.1236,0.5618,1.6854,0.5618,356
2020-10-22,10-Q,0000021344-20-000046,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2020-10-22,8-K,0000021344-20-000044,4,1,6,2,4,0.9302,0.2326,1.3953,0.6977,430
2020-12-10,8-K,0001552781-20-000603,5,3,21,2,4,0.996,0.5976,4.1833,0.3984,502
2021-02-10,8-K,0000021344-21-000003,21,14,21,12,6,2.0833,1.3889,2.0833,0.6944,1008
2021-02-22,8-K,0001552781-21-000039,7,1,7,2,1,1.6787,0.2398,1.6787,1.4388,417
2021-02-25,10-K,0000021344-21-000008,5,0,15,1,5,0.3846,0.0,1.1538,0.3846,1300
2021-03-01,8-K,0001552781-21-000052,4,1,6,2,1,1.3652,0.3413,2.0478,1.0239,293
2021-03-05,8-K,0001552781-21-000076,7,4,9,2,3,0.8526,0.4872,1.0962,0.3654,821
2021-03-08,8-K,0001552781-21-000082,2,1,4,2,1,0.625,0.3125,1.25,0.3125,320
2021-03-09,8-K,0001552781-21-000083,4,4,14,2,2,0.5634,0.5634,1.9718,0.0,710
2021-04-08,8-K,0001552781-21-000188,6,2,4,2,1,1.4742,0.4914,0.9828,0.9828,407
2021-04-19,8-K,0001552781-21-000224,4,1,4,2,1,1.6,0.4,1.6,1.2,250
2021-04-19,8-K,0000021344-21-000011,4,1,6,2,4,0.9217,0.2304,1.3825,0.6912,434
2021-04-21,8-K,0001552781-21-000235,5,1,5,3,2,1.2195,0.2439,1.2195,0.9756,410
2021-04-22,8-K,0001552781-21-000242,4,5,4,2,1,1.0283,1.2853,1.0283,-0.2571,389
2021-04-27,10-Q,0000021344-21-000014,624,471,387,215,78,2.4272,1.832,1.5053,0.5951,25709
2021-04-28,8-K,0001552781-21-000255,4,1,4,2,1,1.2658,0.3165,1.2658,0.9494,316
2021-04-30,8-K,0001552781-21-000269,7,3,9,2,1,0.9602,0.4115,1.2346,0.5487,729
2021-05-05,8-K,0001552781-21-000338,7,3,6,2,1,1.2545,0.5376,1.0753,0.7168,558
2021-05-06,8-K,0001552781-21-000351,5,3,5,2,1,1.1962,0.7177,1.1962,0.4785,418
2021-05-12,8-K,0001552781-21-000415,6,2,8,2,1,1.5,0.5,2.0,1.0,400
2021-05-17,8-K,0001552781-21-000435,8,2,8,2,1,1.6736,0.4184,1.6736,1.2552,478
2021-05-20,8-K,0001552781-21-000451,5,2,5,2,1,1.3405,0.5362,1.3405,0.8043,373
2021-06-04,8-K,0001552781-21-000502,5,2,4,2,1,1.4793,0.5917,1.1834,0.8876,338
2021-07-21,8-K,0000021344-21-000021,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2021-07-26,10-Q,0000021344-21-000024,948,625,371,241,68,3.1578,2.0819,1.2358,1.0759,30021
2021-08-24,8-K,0001552781-21-000687,4,1,4,2,1,1.5094,0.3774,1.5094,1.1321,265
2021-10-27,8-K,0000021344-21-000027,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2021-10-28,10-Q,0000021344-21-000030,1002,689,426,240,89,3.1512,2.1669,1.3397,0.9844,31797
2021-12-20,8-K,0001552781-21-000856,5,1,7,2,1,1.199,0.2398,1.6787,0.9592,417
2022-02-10,8-K,0000021344-22-000004,4,1,6,2,4,0.8869,0.2217,1.3304,0.6652,451
2022-02-16,8-K,0001552781-22-000167,14,2,16,2,2,2.1773,0.311,2.4883,1.8663,643
2022-02-22,10-K,0000021344-22-000009,5,0,15,1,5,0.3956,0.0,1.1867,0.3956,1264
2022-03-04,8-K,0001552781-22-000236,4,1,4,2,1,1.4337,0.3584,1.4337,1.0753,279
2022-03-08,8-K,0001552781-22-000242,5,1,5,2,4,1.2407,0.2481,1.2407,0.9926,403
2022-04-25,8-K,0000021344-22-000013,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2022-04-27,8-K,0001552781-22-000366,5,3,10,2,1,1.4837,0.8902,2.9674,0.5935,337
2022-04-28,10-Q,0000021344-22-000016,593,411,344,214,53,2.589,1.7944,1.5019,0.7946,22905
2022-07-21,8-K,0001552781-22-000509,10,1,4,2,1,1.8382,0.1838,0.7353,1.6544,544
2022-07-26,8-K,0000021344-22-000030,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2022-07-27,10-Q,0000021344-22-000034,833,598,347,236,62,3.0292,2.1746,1.2619,0.8546,27499
2022-08-23,8-K,0001552781-22-000543,7,1,7,2,1,1.5351,0.2193,1.5351,1.3158,456
2022-10-25,8-K,0000021344-22-000038,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2022-10-26,10-Q,0000021344-22-000042,841,607,335,231,63,3.0328,2.189,1.2081,0.8439,27730
2022-12-12,8-K,0001552781-22-000649,6,8,7,4,8,1.1299,1.5066,1.3183,-0.3766,531
2023-02-14,8-K,0000021344-23-000005,4,1,6,2,4,0.8889,0.2222,1.3333,0.6667,450
2023-02-21,10-K,0000021344-23-000011,5,0,15,1,5,0.4042,0.0,1.2126,0.4042,1237
2023-04-24,8-K,0000021344-23-000017,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2023-04-26,8-K,0000021344-23-000026,5,14,6,2,1,0.6596,1.847,0.7916,-1.1873,758
2023-04-26,10-Q,0000021344-23-000024,555,381,321,211,52,2.4514,1.6829,1.4178,0.7686,22640
2023-07-19,8-K,0000021344-23-000041,5,1,9,2,1,0.9208,0.1842,1.6575,0.7366,543
2023-07-26,8-K,0000021344-23-000045,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2023-07-27,10-Q,0000021344-23-000048,783,576,333,239,60,2.8816,2.1198,1.2255,0.7618,27172
2023-10-20,8-K,0000021344-23-000051,5,8,9,2,3,0.6596,1.0554,1.1873,-0.3958,758
2023-10-24,10-Q,0000021344-23-000060,788,560,342,236,62,2.8951,2.0575,1.2565,0.8377,27218
2023-10-24,8-K,0000021344-23-000057,4,1,6,2,4,0.8949,0.2237,1.3423,0.6711,447
2024-02-13,8-K,0000021344-24-000004,4,1,6,2,4,0.8889,0.2222,1.3333,0.6667,450
2024-02-20,10-K,0000021344-24-000009,5,0,15,1,5,0.4205,0.0,1.2616,0.4205,1189
2024-04-30,8-K,0000021344-24-000013,4,1,6,2,4,0.9091,0.2273,1.3636,0.6818,440
2024-05-02,8-K,0001552781-24-000261,5,1,15,2,1,1.0616,0.2123,3.1847,0.8493,471
2024-05-02,10-Q,0000021344-24-000017,588,385,311,204,53,2.4904,1.6306,1.3172,0.8598,23611
2024-05-08,8-K,0001552781-24-000299,9,5,20,3,1,0.91,0.5056,2.0222,0.4044,989
2024-05-13,8-K,0001552781-24-000313,5,3,7,3,1,1.1287,0.6772,1.5801,0.4515,443
2024-05-14,8-K,0001552781-24-000325,5,5,15,3,1,0.7174,0.7174,2.1521,0.0,697
2024-07-23,8-K,0000021344-24-000040,4,1,6,2,1,0.7812,0.1953,1.1719,0.5859,512
2024-07-23,8-K,0000021344-24-000037,4,1,6,2,4,0.8811,0.2203,1.3216,0.6608,454
2024-07-29,10-Q,0000021344-24-000044,828,598,334,255,66,2.8616,2.0667,1.1543,0.7949,28935
2024-08-09,8-K,0001552781-24-000465,6,4,10,3,2,0.8242,0.5495,1.3736,0.2747,728
2024-08-14,8-K,0001552781-24-000487,6,3,9,3,2,1.0889,0.5445,1.6334,0.5445,551
2024-08-15,8-K,0001552781-24-000497,5,3,7,3,2,1.1338,0.6803,1.5873,0.4535,441
2024-08-21,8-K,0000021344-24-000047,5,2,8,3,4,0.7924,0.317,1.2678,0.4754,631
2024-10-17,8-K,0000021344-24-000051,5,1,9,2,1,0.8389,0.1678,1.5101,0.6711,596
2024-10-23,8-K,0000021344-24-000056,4,1,6,2,4,0.8547,0.2137,1.2821,0.641,468
2024-10-24,10-Q,0000021344-24-000060,843,620,317,244,67,2.8356,2.0855,1.0663,0.7501,29729
2024-12-11,8-K,0001552781-24-000626,4,1,6,2,1,0.7018,0.1754,1.0526,0.5263,570
2024-12-16,8-K,0001552781-24-000634,1,1,4,2,1,0.3145,0.3145,1.2579,0.0,318
2025-02-11,8-K,0000021344-25-000005,4,1,6,2,4,0.8493,0.2123,1.2739,0.6369,471
2025-02-20,10-K,0000021344-25-000011,5,0,15,1,5,0.4525,0.0,1.3575,0.4525,1105
2025-03-27,8-K,0000021344-25-000019,6,1,6,2,5,1.0239,0.1706,1.0239,0.8532,586
2025-04-29,8-K,0000021344-25-000024,4,1,6,2,4,0.8547,0.2137,1.2821,0.641,468
2025-05-01,10-Q,0000021344-25-000029,523,395,299,231,57,2.2414,1.6928,1.2814,0.5486,23334
2025-05-02,8-K,0000021344-25-000033,4,15,7,2,1,0.5548,2.0804,0.9709,-1.5257,721
2025-06-26,8-K,0000021344-25-000047,6,1,6,2,2,0.5146,0.0858,0.5146,0.4288,1166
2025-07-22,8-K,0000021344-25-000054,4,1,6,2,4,0.8547,0.2137,1.2821,0.641,468
2025-07-24,10-Q,0000021344-25-000061,702,576,318,253,62,2.5402,2.0842,1.1507,0.4559,27636
2025-10-16,8-K,0001628280-25-045223,4,1,9,2,1,0.7018,0.1754,1.5789,0.5263,570
2025-10-21,8-K,0001628280-25-045577,4,1,6,2,4,0.8547,0.2137,1.2821,0.641,468
2025-10-23,10-Q,0001628280-25-046054,755,533,328,268,65,2.5914,1.8294,1.1258,0.762,29135
2025-12-10,8-K,0001552781-25-000454,1,1,4,2,1,0.2252,0.2252,0.9009,0.0,444
2026-01-14,8-K,0001552781-26-000017,1,1,4,2,1,0.2309,0.2309,0.9238,0.0,433
2026-02-10,8-K,0001628280-26-006642,4,1,6,2,4,0.8493,0.2123,1.2739,0.6369,471
